t	x0	y0	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15
0.68	0.953808	-0.0755673	1.07827	0.90233	1.91394	-0.258783	2.12626	0.706753	2.86987	-0.512346	3.14467	0.437618	3.81872	-0.819839	4.13835	0.116546	4.76149	-1.16624	5.11131	-0.240255	5.70075	-1.5379	6.06862	-0.618252	6.63942	-1.92265	7.01539	-1.00652	7.57621	-2.31478	7.95701	-1.39292
0.69	0.953232	-0.0768422	1.08018	0.900111	1.91267	-0.263868	2.12911	0.700332	2.86741	-0.522113	3.1477	0.425776	3.81391	-0.836088	4.14085	0.0972866	4.75324	-1.1909	5.11225	-0.268796	5.68788	-1.57285	6.06701	-0.658265	6.62062	-1.97067	7.00995	-1.06043	7.55158	-2.3781	7.9458	-1.46235
0.7	0.952518	-0.0783861	1.08216	0.8976	1.9111	-0.269511	2.13203	0.693228	2.86453	-0.533013	3.15053	0.412723	3.80876	-0.853515	4.14289	0.0768743	4.74464	-1.21642	5.11271	-0.298272	5.67454	-1.6085	6.06481	-0.699043	6.60121	-2.01915	7.0037	-1.11494	7.52594	-2.44174	7.93356	-1.53235
0.71	0.951656	-0.0802312	1.0842	0.894788	1.90924	-0.275679	2.13498	0.685469	2.86116	-0.545039	3.15318	0.39844	3.80322	-0.872123	4.14448	0.0552955	4.73564	-1.24284	5.11266	-0.328749	5.66061	-1.64498	6.06199	-0.740729	6.58109	-2.06831	6.99649	-1.17028	7.49927	-2.50563	7.92031	-1.60285
0.72	0.95061	-0.0823567	1.0863	0.891684	1.90704	-0.282399	2.13793	0.677036	2.85728	-0.558106	3.15562	0.383005	3.7972	-0.891881	4.14562	0.0325249	4.72618	-1.27026	5.11203	-0.360302	5.64599	-1.68244	6.05845	-0.783472	6.56012	-2.11829	6.98823	-1.22659	7.47153	-2.56972	7.90606	-1.67379
0.73	0.949346	-0.0847052	1.08848	0.888315	1.90445	-0.28973	2.14083	0.667887	2.85291	-0.572085	3.15781	0.366559	3.79062	-0.91274	4.1463	0.00854072	4.71614	-1.29881	5.11075	-0.393029	5.6306	-1.721	6.05405	-0.827403	6.53822	-2.16916	6.97889	-1.28385	7.44271	-2.63399	7.8908	-1.74511
0.74	0.947853	-0.0872226	1.09075	0.884705	1.90147	-0.29772	2.14366	0.658008	2.8481	-0.586842	3.1597	0.349235	3.78342	-0.934648	4.14651	-0.0166503	4.70534	-1.32861	5.10877	-0.427066	5.61438	-1.76075	6.04864	-0.872612	6.51541	-2.22087	6.9684	-1.34195	7.41283	-2.69843	7.8745	-1.81677
0.75	0.946149	-0.0898914	1.0931	0.880868	1.89809	-0.30636	2.14637	0.64744	2.84284	-0.602285	3.16129	0.331112	3.77549	-0.957552	4.14624	-0.0430076	4.69357	-1.35976	5.10601	-0.462552	5.59727	-1.80173	6.0421	-0.919119	6.49183	-2.27331	6.95673	-1.40072	7.3819	-2.76304	7.85711	-1.88872
0.76	0.944271	-0.0927382	1.09549	0.876796	1.89437	-0.315557	2.14894	0.636286	2.83707	-0.618367	3.1626	0.312208	3.76674	-0.981402	4.14549	-0.0704859	4.68072	-1.3923	5.10234	-0.499574	5.57924	-1.844	6.0343	-0.966872	6.46757	-2.32634	6.94384	-1.46002	7.34997	-2.82786	7.83858	-1.96091
0.77	0.942244	-0.0958048	1.09788	0.872486	1.89033	-0.325148	2.15138	0.624677	2.8307	-0.635074	3.16364	0.292522	3.75707	-1.00618	4.14424	-0.0990754	4.66674	-1.42621	5.09762	-0.538133	5.56027	-1.88755	6.02514	-1.01577	6.44261	-2.37986	6.92973	-1.5198	7.31709	-2.89289	7.81883	-2.03332
0.78	0.94008	-0.0991005	1.10024	0.867961	1.88597	-0.334955	2.15374	0.612735	2.82366	-0.652386	3.16441	0.272067	3.74642	-1.03191	4.14238	-0.128819	4.65165	-1.46146	5.09175	-0.578136	5.54034	-1.93229	6.01461	-1.06569	6.41684	-2.4339	6.9144	-1.58006	7.28332	-2.95815	7.79781	-2.10589
0.79	0.937772	-0.102563	1.10255	0.863295	1.88127	-0.344848	2.15603	0.600541	2.81589	-0.670264	3.16489	0.250875	3.73475	-1.05867	4.13978	-0.159787	4.63547	-1.49795	5.0847	-0.619428	5.51939	-1.97806	6.00273	-1.11653	6.39012	-2.48855	6.89778	-1.64089	7.24874	-3.02365	7.77544	-2.1786
0.8	0.935322	-0.106059	1.10483	0.858607	1.87619	-0.354781	2.15825	0.588134	2.80735	-0.688662	3.16504	0.228961	3.72204	-1.08651	4.13631	-0.19202	4.61821	-1.53556	5.07647	-0.661835	5.49739	-2.02467	5.98962	-1.16824	6.36235	-2.54393	6.8798	-1.70236	7.21339	-3.08941	7.75168	-2.2514
0.81	0.932741	-0.109428	1.10709	0.854018	1.8707	-0.364776	2.16037	0.575522	2.798	-0.707556	3.16483	0.206308	3.70827	-1.11542	4.1319	-0.225475	4.59989	-1.57412	5.06714	-0.705199	5.47427	-2.07199	5.97533	-1.22081	6.33347	-2.60014	6.86037	-1.76455	7.17732	-3.15542	7.72647	-2.32426
0.82	0.930043	-0.112552	1.10934	0.849604	1.86473	-0.374879	2.16236	0.562685	2.78781	-0.726957	3.16418	0.182876	3.69345	-1.14527	4.12659	-0.260014	4.58055	-1.61347	5.05673	-0.74941	5.45	-2.12001	5.95987	-1.27424	6.30346	-2.65719	6.83945	-1.8275	7.14059	-3.22169	7.69977	-2.39716
0.83	0.927227	-0.115405	1.11159	0.845361	1.85823	-0.385122	2.16424	0.549583	2.77679	-0.746896	3.16301	0.158648	3.67764	-1.17586	4.12043	-0.295425	4.56019	-1.65348	5.04528	-0.794423	5.42457	-2.1688	5.9432	-1.32851	6.27228	-2.71502	6.81706	-1.89115	7.10322	-3.28823	7.67156	-2.47006
0.84	0.924268	-0.118075	1.11383	0.841207	1.85119	-0.395522	2.166	0.536157	2.765	-0.767382	3.16126	0.133673	3.66093	-1.20697	4.11347	-0.331494	4.53879	-1.69408	5.0328	-0.840241	5.39792	-2.21843	5.92524	-1.38363	6.23995	-2.77357	6.79322	-1.95539	7.06523	-3.35506	7.64181	-2.54294
0.85	0.921131	-0.120727	1.11608	0.837009	1.84367	-0.406117	2.16761	0.522346	2.75252	-0.788374	3.15891	0.108077	3.64346	-1.23843	4.10574	-0.368065	4.51629	-1.73525	5.01935	-0.886873	5.37002	-2.26892	5.90594	-1.43961	6.20651	-2.83276	6.76792	-2.02009	7.02662	-3.42219	7.61055	-2.61577
0.86	0.917798	-0.123551	1.11831	0.832613	1.83578	-0.416982	2.16899	0.508106	2.73947	-0.809758	3.15602	0.0820235	3.62526	-1.27012	4.09731	-0.405082	4.4926	-1.77697	5.00494	-0.934291	5.34082	-2.32019	5.88529	-1.49643	6.17202	-2.89257	6.74114	-2.08519	6.98736	-3.48961	7.57779	-2.68854
0.87	0.914271	-0.126711	1.12051	0.827886	1.82763	-0.428209	2.17005	0.493419	2.72597	-0.831374	3.15269	0.0556696	3.60631	-1.30202	4.08826	-0.442561	4.46772	-1.81924	4.98959	-0.982435	5.31032	-2.37214	5.86329	-1.55405	6.13646	-2.95298	6.71288	-2.15072	6.94743	-3.55732	7.5436	-2.76122
0.88	0.91057	-0.130303	1.12265	0.822734	1.8193	-0.43986	2.17075	0.478303	2.71213	-0.853059	3.14902	0.0291146	3.58656	-1.33412	4.07868	-0.48054	4.44169	-1.86201	4.97327	-1.03124	5.27856	-2.42468	5.83995	-1.61241	6.09975	-3.01399	6.68314	-2.21675	6.90679	-3.62531	7.50803	-2.83378
0.89	0.906717	-0.134331	1.12471	0.817133	1.81082	-0.45191	2.17117	0.462806	2.69803	-0.874709	3.1451	0.0023831	3.56599	-1.36646	4.06861	-0.519017	4.41459	-1.90521	4.956	-1.08069	5.24558	-2.47777	5.81535	-1.67142	6.0618	-3.0756	6.65197	-2.28332	6.86536	-3.69355	7.47116	-2.90623
0.9	0.902734	-0.138704	1.12672	0.811151	1.80219	-0.46424	2.17141	0.447003	2.68368	-0.896323	3.14098	-0.024566	3.54467	-1.39904	4.05805	-0.557949	4.38649	-1.94877	4.93779	-1.13075	5.21139	-2.53135	5.78956	-1.73102	6.02261	-3.13777	6.61941	-2.3504	6.82311	-3.76201	7.43307	-2.97855
0.91	0.898661	-0.143244	1.12875	0.804946	1.79342	-0.476677	2.17157	0.430974	2.66903	-0.917996	3.13663	-0.0518111	3.52273	-1.43185	4.04697	-0.597287	4.35746	-1.99264	4.91871	-1.18143	5.17604	-2.58539	5.76268	-1.79119	5.98226	-3.20044	6.58549	-2.41787	6.77995	-3.83068	7.39383	-3.05074
0.92	0.894568	-0.147721	1.13084	0.79873	1.78451	-0.48905	2.17172	0.414792	2.65401	-0.939864	3.13203	-0.0794339	3.50025	-1.46483	4.03536	-0.637018	4.32756	-2.03679	4.89887	-1.23264	5.13959	-2.63986	5.73475	-1.8519	5.9409	-3.26346	6.55033	-2.48563	6.73583	-3.89951	7.35351	-3.12284
0.93	0.890537	-0.151909	1.133	0.792697	1.77548	-0.501237	2.17193	0.398513	2.63855	-0.962009	3.12712	-0.107492	3.4773	-1.49794	4.02325	-0.67717	4.29687	-2.0812	4.87833	-1.2843	5.10214	-2.6947	5.70577	-1.91309	5.89863	-3.32671	6.51406	-2.55359	6.6907	-3.96847	7.31217	-3.19486
0.94	0.886628	-0.155644	1.13521	0.786964	1.76629	-0.513185	2.17221	0.382175	2.62263	-0.984396	3.12193	-0.136	3.45386	-1.5312	4.01062	-0.717779	4.26546	-2.12583	4.85712	-1.33633	5.06382	-2.74983	5.67578	-1.97464	5.85552	-3.39003	6.47685	-2.62165	6.6445	-4.03752	7.26987	-3.26685
0.95	0.882853	-0.158878	1.13747	0.781532	1.75692	-0.524888	2.17258	0.365806	2.60627	-1.00689	3.11648	-0.164926	3.4299	-1.56466	3.99746	-0.758854	4.23338	-2.17064	4.83519	-1.38867	5.02474	-2.8051	5.64489	-2.03638	5.81155	-3.45333	6.43882	-2.68975	6.5972	-4.10662	7.22667	-3.33884
0.96	0.879181	-0.161697	1.1398	0.776308	1.74739	-0.53637	2.17304	0.349431	2.58953	-1.02932	3.1108	-0.194196	3.40534	-1.59839	3.98369	-0.80037	4.2007	-2.21561	4.81246	-1.44129	4.98501	-2.86032	5.61325	-2.09814	5.76674	-3.51651	6.40003	-2.75781	6.54877	-4.1757	7.18261	-3.4109
0.97	0.875565	-0.164299	1.14221	0.771147	1.73776	-0.54767	2.17352	0.333061	2.57247	-1.05157	3.10492	-0.223705	3.38012	-1.63236	3.96928	-0.842283	4.16743	-2.26068	4.78888	-1.49412	4.9447	-2.91531	5.58099	-2.15974	5.72111	-3.57949	6.36052	-2.82582	6.4992	-4.24472	7.13775	-3.48309
0.98	0.871972	-0.166925	1.14464	0.765906	1.72812	-0.558838	2.17395	0.31668	2.55515	-1.07364	3.09882	-0.253354	3.35421	-1.66648	3.95423	-0.884526	4.13359	-2.30579	4.76445	-1.54702	4.90387	-2.96996	5.54814	-2.22105	5.67469	-3.64214	6.32032	-2.89374	6.44848	-4.31362	7.09211	-3.55547
0.99	0.868374	-0.169777	1.14704	0.760474	1.71853	-0.569946	2.17424	0.300234	2.53755	-1.09559	3.09245	-0.283071	3.32769	-1.70055	3.93855	-0.92698	4.09917	-2.35081	4.73921	-1.59984	4.86256	-3.02422	5.51467	-2.28202	5.62755	-3.70433	6.27952	-2.96155	6.39661	-4.38233	7.04573	-3.62809
1	0.864729	-0.172954	1.14932	0.754784	1.70896	-0.581081	2.17434	0.283636	2.5197	-1.11749	3.08579	-0.312828	3.30069	-1.7344	3.92229	-0.969455	4.0642	-2.39557	4.71328	-1.65244	4.82075	-3.07805	5.48052	-2.34264	5.57971	-3.766	6.23819	-3.02914	6.34358	-4.45081	6.99861	-3.70101
1.01	0.860972	-0.176435	1.15149	0.748813	1.69929	-0.592348	2.17419	0.266789	2.50161	-1.13938	3.07877	-0.34262	3.27342	-1.76791	3.9055	-1.01172	4.02871	-2.43991	4.68678	-1.70472	4.77839	-3.1314	5.4457	-2.40293	5.53121	-3.82709	6.19637	-3.09641	6.28941	-4.519	6.95078	-3.77427
1.02	0.857044	-0.180117	1.15359	0.742582	1.6894	-0.603853	2.17374	0.249613	2.48333	-1.16129	3.07128	-0.372444	3.24603	-1.80099	3.88831	-1.05357	3.99282	-2.48365	4.65985	-1.75658	4.73546	-3.1842	5.4103	-2.4629	5.48206	-3.88762	6.15405	-3.16335	6.23408	-4.58687	6.90223	-3.8479
1.03	0.852929	-0.18388	1.15571	0.73614	1.67917	-0.615683	2.17295	0.232066	2.46493	-1.18321	3.06326	-0.402271	3.21862	-1.8336	3.87082	-1.09489	3.95669	-2.52665	4.63262	-1.80794	4.69199	-3.23638	5.37443	-2.5225	5.43222	-3.94761	6.11118	-3.23002	6.17762	-4.65436	6.85296	-3.92189
1.04	0.848667	-0.18764	1.15787	0.729542	1.66857	-0.627877	2.17179	0.214157	2.44646	-1.20512	3.05468	-0.43205	3.19126	-1.8657	3.85311	-1.13565	3.92049	-2.56884	4.60522	-1.85869	4.6481	-3.28785	5.33827	-2.58166	5.38166	-4.00704	6.06778	-3.29656	6.12001	-4.72146	6.80295	-3.99624
1.05	0.844324	-0.19138	1.16003	0.722814	1.65763	-0.640393	2.17029	0.195943	2.42793	-1.22702	3.04562	-0.46173	3.16401	-1.89729	3.83522	-1.17588	3.8844	-2.61018	4.57779	-1.90875	4.60392	-3.33851	5.30198	-2.64032	5.33032	-4.06591	6.02388	-3.36307	6.06127	-4.78815	6.75217	-4.07092
1.06	0.839946	-0.195146	1.16211	0.715951	1.64651	-0.653099	2.16849	0.177525	2.40936	-1.24886	3.0362	-0.491274	3.13695	-1.92841	3.81711	-1.21561	3.84853	-2.65068	4.55042	-1.95805	4.5596	-3.38825	5.2657	-2.69843	5.27822	-4.1242	5.97956	-3.4295	6.00138	-4.85444	6.7006	-4.14588
1.07	0.835552	-0.199013	1.1641	0.708933	1.63536	-0.66581	2.16652	0.159026	2.39077	-1.27059	3.02657	-0.520661	3.11014	-1.95911	3.79881	-1.25485	3.81298	-2.69038	4.5232	-2.00657	4.51529	-3.43698	5.22956	-2.75596	5.22545	-4.18185	5.93492	-3.49574	5.94036	-4.92034	6.64818	-4.22108
1.08	0.831152	-0.203042	1.16602	0.701768	1.62437	-0.678348	2.16446	0.140569	2.37225	-1.29214	3.01685	-0.549869	3.08361	-1.98943	3.78042	-1.29361	3.77781	-2.72931	4.49616	-2.05434	4.47108	-3.48471	5.19361	-2.81286	5.17216	-4.23873	5.89008	-3.56165	5.87818	-4.98587	6.59489	-4.29645
1.09	0.826785	-0.207231	1.16793	0.694503	1.61367	-0.690609	2.16242	0.122252	2.35394	-1.31342	3.00712	-0.578862	3.05734	-2.01934	3.76206	-1.33192	3.74303	-2.7675	4.46932	-2.10138	4.42706	-3.53149	5.15784	-2.86907	5.11852	-4.29474	5.84512	-3.62716	5.81485	-5.05106	6.54068	-4.37193
1.1	0.822535	-0.211492	1.16987	0.687217	1.60332	-0.702585	2.16047	0.104132	2.33596	-1.33434	2.99751	-0.607571	3.03137	-2.04879	3.74388	-1.36975	3.70863	-2.805	4.44265	-2.14777	4.38327	-3.57739	5.12226	-2.92453	5.0646	-4.34977	5.80009	-3.69228	5.75036	-5.11589	6.48555	-4.44747
1.11	0.818502	-0.215668	1.17185	0.679984	1.59334	-0.714322	2.15864	0.0862374	2.31844	-1.35478	2.98815	-0.635893	3.00575	-2.07768	3.72597	-1.4071	3.67457	-2.84182	4.41615	-2.19357	4.33972	-3.62246	5.08685	-2.97926	5.01042	-4.40384	5.75496	-3.75703	5.68472	-5.18035	6.42948	-4.52301
1.12	0.814757	-0.219601	1.17384	0.67285	1.58371	-0.725848	2.15694	0.0685946	2.30146	-1.37466	2.97911	-0.66371	2.98056	-2.10592	3.70838	-1.44392	3.6408	-2.87798	4.38984	-2.23884	4.29632	-3.66668	5.05163	-3.03339	4.9559	-4.45706	5.70962	-3.82146	5.61792	-5.24439	6.3725	-4.59849
1.13	0.811315	-0.223207	1.17588	0.665846	1.57445	-0.737129	2.1554	0.0512529	2.28507	-1.39395	2.97042	-0.690919	2.95589	-2.13342	3.69115	-1.48016	3.60728	-2.91346	4.36375	-2.2836	4.25298	-3.71007	5.01653	-3.08708	4.90091	-4.50961	5.66392	-3.88567	5.54998	-5.30795	6.3146	-4.67388
1.14	0.80814	-0.226515	1.17798	0.659004	1.56556	-0.748069	2.154	0.0342905	2.26927	-1.41261	2.96205	-0.717469	2.93176	-2.16011	3.67433	-1.51576	3.57401	-2.94815	4.33797	-2.32785	4.20957	-3.7527	4.98142	-3.1405	4.84532	-4.5616	5.61771	-3.94975	5.48093	-5.37095	6.25581	-4.74913
1.15	0.80518	-0.229638	1.18014	0.652361	1.55707	-0.758559	2.15273	0.0177965	2.25402	-1.43064	2.95394	-0.743355	2.90819	-2.18593	3.65795	-1.55065	3.54102	-2.98195	4.31255	-2.37156	4.16594	-3.79467	4.94614	-3.19376	4.78903	-4.61312	5.57083	-4.01381	5.4108	-5.43332	6.19613	-4.82421
1.16	0.802386	-0.232696	1.18226	0.645934	1.54902	-0.76853	2.15158	0.00184236	2.23927	-1.448	2.94609	-0.768587	2.88518	-2.21087	3.64203	-1.58477	3.50832	-3.01476	4.28748	-2.41477	4.12191	-3.83606	4.91055	-3.24694	4.73202	-4.66417	5.52314	-4.07784	5.33962	-5.49499	6.13554	-4.89909
1.17	0.799722	-0.235755	1.18425	0.639708	1.54142	-0.777974	2.1505	-0.013538	2.22499	-1.46466	2.9385	-0.793141	2.86272	-2.23491	3.62654	-1.6181	3.47585	-3.04659	4.26268	-2.45753	4.07736	-3.87687	4.87455	-3.30005	4.67427	-4.71473	5.47458	-4.14175	5.26744	-5.5559	6.074	-4.97372
1.18	0.797167	-0.23881	1.18606	0.633644	1.53424	-0.786951	2.14945	-0.0283526	2.21121	-1.48062	2.93122	-0.816955	2.84077	-2.25804	3.61141	-1.65069	3.44349	-3.07751	4.238	-2.49987	4.03228	-3.91704	4.83809	-3.35301	4.61582	-4.76472	5.42512	-4.20537	5.19432	-5.616	6.01148	-5.04806
1.19	0.794709	-0.241823	1.18773	0.627708	1.52745	-0.795555	2.1484	-0.0426416	2.19795	-1.49585	2.92424	-0.839971	2.81921	-2.28029	3.5966	-1.68264	3.41108	-3.10763	4.2133	-2.54181	3.98672	-3.9565	4.80111	-3.40566	4.55668	-4.81403	5.3748	-4.26858	5.12029	-5.67527	5.94791	-5.12204
1.2	0.79235	-0.244756	1.18935	0.621895	1.52095	-0.803881	2.14736	-0.0564628	2.18523	-1.51038	2.91757	-0.862205	2.79792	-2.30167	3.58203	-1.71404	3.37848	-3.13707	4.18839	-2.58336	3.94083	-3.9952	4.76359	-3.45784	4.49693	-4.86252	5.32371	-4.33129	5.04541	-5.73367	5.88322	-5.1956
1.21	0.79011	-0.247585	1.19101	0.616219	1.5147	-0.811983	2.14635	-0.0698781	2.17301	-1.52424	2.91116	-0.883778	2.77674	-2.32229	3.56759	-1.74499	3.34561	-3.16588	4.16313	-2.62449	3.89471	-4.03311	4.72552	-3.50941	4.43664	-4.91009	5.27192	-4.39346	4.96972	-5.79115	5.81735	-5.26864
1.22	0.788012	-0.250294	1.19271	0.610686	1.50865	-0.819852	2.14542	-0.0829464	2.16111	-1.53751	2.90495	-0.904883	2.75555	-2.34231	3.55315	-1.77555	3.31247	-3.19411	4.13743	-2.66516	3.84842	-4.07024	4.68694	-3.5603	4.37588	-4.95668	5.21945	-4.45498	4.89323	-5.84768	5.75025	-5.34107
1.23	0.786064	-0.252865	1.19438	0.605294	1.50278	-0.827433	2.1446	-0.0957241	2.14934	-1.55036	2.89882	-0.925721	2.73425	-2.3619	3.53854	-1.80577	3.27915	-3.22178	4.11128	-2.70536	3.80192	-4.10657	4.6479	-3.61052	4.31469	-5.0023	5.16631	-4.51575	4.81598	-5.90321	5.68187	-5.41278
1.24	0.784245	-0.255282	1.196	0.600045	1.49707	-0.834673	2.14389	-0.108274	2.13746	-1.56298	2.89261	-0.946459	2.71277	-2.38124	3.5236	-1.83573	3.24573	-3.24891	4.08474	-2.74508	3.75516	-4.14213	4.60844	-3.66011	4.25302	-5.04695	5.11245	-4.57573	4.73796	-5.95766	5.61222	-5.48366
1.25	0.782509	-0.257543	1.19757	0.594952	1.49147	-0.841581	2.14321	-0.12068	2.12526	-1.57556	2.88613	-0.967225	2.69104	-2.40047	3.50817	-1.86554	3.21227	-3.27558	4.05787	-2.78434	3.7081	-4.17696	4.56851	-3.70911	4.19077	-5.09064	5.05781	-4.63494	4.65919	-6.01098	5.5413	-5.55359
1.26	0.780795	-0.259659	1.19915	0.590017	1.48581	-0.848255	2.14247	-0.133062	2.11261	-1.58822	2.87922	-0.988126	2.66903	-2.41969	3.49217	-1.89528	3.17873	-3.30187	4.03071	-2.82316	3.66072	-4.21111	4.52807	-3.75757	4.12783	-5.1334	5.0023	-4.69341	4.57964	-6.06308	5.46914	-5.62245
1.27	0.779042	-0.261645	1.20077	0.58519	1.47988	-0.854877	2.14154	-0.145574	2.09946	-1.60103	2.87177	-1.00925	2.64672	-2.43897	3.47556	-1.92497	3.14503	-3.32788	4.00318	-2.86161	3.61299	-4.24461	4.48705	-3.80553	4.06413	-5.17528	4.94582	-4.75118	4.49931	-6.1139	5.39579	-5.69012
1.28	0.777186	-0.263532	1.2024	0.580341	1.47347	-0.861665	2.14032	-0.158383	2.08579	-1.61401	2.8637	-1.03065	2.62403	-2.45832	3.45834	-1.95463	3.111	-3.35368	3.97512	-2.89978	3.56483	-4.27749	4.44539	-3.85302	3.99966	-5.21628	4.88834	-4.80816	4.41818	-6.16337	5.3213	-5.7565
1.29	0.775161	-0.265394	1.20397	0.575297	1.46643	-0.868828	2.1387	-0.171638	2.07164	-1.62723	2.85498	-1.05232	2.60087	-2.47775	3.44051	-1.9843	3.07647	-3.37931	3.94633	-2.93776	3.51612	-4.30983	4.40297	-3.90004	3.93445	-5.2564	4.82985	-4.86425	4.33624	-6.21145	5.24573	-5.82147
1.3	0.772891	-0.26738	1.20545	0.569897	1.45873	-0.876521	2.13659	-0.18544	2.05698	-1.64078	2.84559	-1.07425	2.57711	-2.49725	3.42203	-2.01401	3.04126	-3.40477	3.91665	-2.97562	3.46672	-4.34171	4.35964	-3.94653	3.86854	-5.29558	4.7704	-4.91931	4.25347	-6.25808	5.16914	-5.88495
1.31	0.770293	-0.269701	1.20683	0.564041	1.45041	-0.884809	2.13393	-0.199829	2.04178	-1.65471	2.83552	-1.09645	2.55266	-2.51681	3.40282	-2.04383	3.00521	-3.43009	3.88596	-3.01337	3.41647	-4.37319	4.3152	-3.99241	3.80201	-5.33374	4.71	-4.97325	4.16989	-6.30323	5.09159	-5.94686
1.32	0.76729	-0.272556	1.20809	0.557685	1.44155	-0.893663	2.1307	-0.214796	2.02592	-1.66904	2.82477	-1.11899	2.52742	-2.53647	3.38274	-2.07381	2.96814	-3.45529	3.85416	-3.05099	3.36527	-4.40427	4.26951	-4.0376	3.73487	-5.37087	4.64863	-5.02599	4.0855	-6.34686	5.01314	-6.00711
1.33	0.763828	-0.27604	1.20921	0.55083	1.4322	-0.902973	2.12695	-0.230301	2.00931	-1.68374	2.81333	-1.14193	2.50127	-2.5563	3.36167	-2.10399	2.92994	-3.48042	3.82115	-3.08841	3.31303	-4.43489	4.22251	-4.08209	3.66709	-5.40698	4.58623	-5.07751	4.00035	-6.38895	4.93383	-6.06564
1.34	0.759908	-0.280087	1.21015	0.543516	1.42236	-0.912597	2.12274	-0.246282	1.99184	-1.69873	2.80115	-1.16534	2.47407	-2.57632	3.3395	-2.13437	2.89052	-3.50547	3.78685	-3.12562	3.25974	-4.46498	4.17422	-4.12587	3.59856	-5.44211	4.5227	-5.12777	3.91449	-6.42945	4.85371	-6.12241
1.35	0.755603	-0.284487	1.21089	0.535848	1.41202	-0.922406	2.11811	-0.262664	1.97344	-1.71396	2.78815	-1.18921	2.44564	-2.59651	3.31611	-2.16499	2.84986	-3.53043	3.75118	-3.16261	3.2054	-4.49452	4.12466	-4.16892	3.52913	-5.47629	4.45799	-5.17678	3.82799	-6.46835	4.77279	-6.17737
1.36	0.751043	-0.288957	1.21148	0.528007	1.40112	-0.932296	2.11308	-0.279359	1.95405	-1.72932	2.77424	-1.21349	2.41585	-2.61682	3.29142	-2.19582	2.80797	-3.55524	3.7141	-3.19936	3.14999	-4.52353	4.07386	-4.21125	3.45871	-5.50949	4.39209	-5.22456	3.74092	-6.50566	4.69109	-6.23048
1.37	0.746378	-0.293212	1.21204	0.52021	1.38959	-0.94217	2.10763	-0.296276	1.9336	-1.74472	2.75938	-1.23807	2.38465	-2.63718	3.26534	-2.22681	2.76486	-3.57988	3.67557	-3.23586	3.09348	-4.55203	4.02178	-4.25284	3.38731	-5.5417	4.32502	-5.27108	3.65337	-6.54138	4.60862	-6.28171
1.38	0.741725	-0.297017	1.21265	0.512645	1.37737	-0.951899	2.10177	-0.313324	1.91205	-1.76003	2.74351	-1.26288	2.35209	-2.65749	3.23782	-2.25784	2.72048	-3.60431	3.63557	-3.27203	3.03581	-4.57999	3.96837	-4.29367	3.31504	-5.57291	4.25686	-5.31628	3.56542	-6.57554	4.52538	-6.33104
1.39	0.73715	-0.300223	1.21331	0.505415	1.36444	-0.961324	2.09556	-0.330409	1.88938	-1.77515	2.72662	-1.28779	2.31823	-2.67763	3.20887	-2.28879	2.67474	-3.62844	3.5941	-3.30779	2.97694	-4.60737	3.91357	-4.33368	3.24201	-5.60313	4.18769	-5.36007	3.47714	-6.60821	4.44136	-6.37847
1.4	0.732665	-0.302793	1.21398	0.498542	1.35088	-0.970288	2.08906	-0.347427	1.86559	-1.78996	2.7087	-1.31272	2.28312	-2.69743	3.17854	-2.31953	2.62757	-3.65215	3.55113	-3.34304	2.91687	-4.63408	3.85734	-4.37273	3.16826	-5.63232	4.11757	-5.40236	3.38862	-6.63943	4.3566	-6.424
1.41	0.728253	-0.30481	1.21458	0.492012	1.33682	-0.978696	2.0823	-0.364258	1.84075	-1.80432	2.68981	-1.33753	2.24675	-2.71673	3.14691	-2.34996	2.57897	-3.67525	3.50664	-3.37769	2.8556	-4.66004	3.79968	-4.41069	3.09379	-5.66043	4.0465	-5.44312	3.2999	-6.66928	4.27112	-6.46765
1.42	0.723879	-0.306445	1.21511	0.485809	1.32242	-0.986529	2.07527	-0.380786	1.81498	-1.8181	2.67008	-1.36208	2.20912	-2.73534	3.11405	-2.37996	2.52895	-3.69759	3.46063	-3.4116	2.79318	-4.68511	3.74063	-4.44745	3.01855	-5.68739	3.97445	-5.48235	3.21104	-6.69783	4.18496	-6.50944
1.43	0.719494	-0.307877	1.21553	0.47991	1.30782	-0.99382	2.06797	-0.39691	1.78846	-1.83114	2.6497	-1.38624	2.17024	-2.75313	3.07999	-2.4094	2.4776	-3.71901	3.41311	-3.44464	2.72962	-4.70916	3.68027	-4.48298	2.94248	-5.71318	3.90133	-5.52009	3.12208	-6.72513	4.09819	-6.54939
1.44	0.715048	-0.309227	1.21584	0.474266	1.2931	-1.0006	2.06043	-0.412562	1.76142	-1.84333	2.62886	-1.40984	2.13021	-2.76998	3.0448	-2.43818	2.425	-3.73943	3.36419	-3.47668	2.66496	-4.73206	3.61862	-4.51729	2.86557	-5.73782	3.82711	-5.55634	3.03303	-6.75124	4.01088	-6.58753
1.45	0.710518	-0.310516	1.21601	0.468814	1.27831	-1.00688	2.05273	-0.427698	1.73405	-1.85457	2.60769	-1.43277	2.08921	-2.78578	3.00862	-2.46619	2.37128	-3.75875	3.31401	-3.50767	2.5992	-4.75377	3.55571	-4.55041	2.78782	-5.76135	3.75176	-5.59111	2.94391	-6.77621	3.9231	-6.62389
